reviewStatus,compilerDecision,compilerNotes,candidateId,lane,suggestedAction,priority,chapter,date,type,title,peopleOrSignals,releaseStatus,accessRestriction,pageCount,score,naid,sourceSeries,sourceNote,researchNote,scheduleReferences,catalogUrl,pdfUrl
,,,Doc 3.006,Selected chronology,Review for inclusion,Selected chronology,Turkey,1989-10-02,Telcon,"Telephone Conversation with Turgut Ozal, Prime Minister of Republic of Turkey",George H. W. Bush; Turgut Ozal,Full,Unrestricted,3,,428080269,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with Turgut Ozal, Prime Minister of Republic of Turkey. Release status: Full. NAID 428080269.",PDF extent: 3 pages. Digital object: 1989-10-02--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080269.,"[Presidential Daily Diary] 10/2/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 10/2/1989. Access restriction: Restricted - Possibly. NAID 415890108. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-10_02_89-12807-007_415890108.pdf. Catalog: https://catalog.archives.gov/id/415890108. - Catalog: https://catalog.archives.gov/id/415890108 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-10_02_89-12807-007_415890108.pdf || [Presidential Daily Backup] 10/2/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 10/2/1989. Access restriction: Restricted - Possibly. NAID 415890109. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-10_02_89-12807-008_415890109.pdf. Catalog: https://catalog.archives.gov/id/415890109. - Catalog: https://catalog.archives.gov/id/415890109 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-10_02_89-12807-008_415890109.pdf",https://catalog.archives.gov/id/428080269,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-10-02--Ozal.pdf
,,,Doc 3.007,Selected chronology,Review for inclusion,Selected chronology,Turkey,1989-11-27,Telcon,"Telephone Call to President Turgut Ozal of Turkey, November 27, 1989",George H. W. Bush; Turgut Ozal,Full,Unrestricted,3,,428080363,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Turgut Ozal of Turkey, November 27, 1989. Release status: Full. NAID 428080363.",PDF extent: 3 pages. Digital object: 1989-11-27--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080363.,"[Presidential Daily Diary] 11/27/1989 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 11/27/1989 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415890220. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-11_27_89-12812-011_415890220.pdf. Catalog: https://catalog.archives.gov/id/415890220. - Catalog: https://catalog.archives.gov/id/415890220 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_27_89-12812-011_415890220.pdf || [Presidential Daily Backup] 11/27/1989 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 11/27/1989. Access restriction: Restricted - Possibly. NAID 415890221. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-11_27_89-12812-012_415890221.pdf. Catalog: https://catalog.archives.gov/id/415890221. - Catalog: https://catalog.archives.gov/id/415890221 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_27_89-12812-012_415890221.pdf",https://catalog.archives.gov/id/428080363,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1989-11-27--Ozal.pdf
,,,Doc 3.008,Selected chronology,Review for inclusion,Selected chronology,Turkey,1990-01-18,Memcon,"Meeting With President Turgut Ozal of Turkey, January 18, 1990 (1 of 2)",George H. W. Bush; Turgut Ozal,Full,Unrestricted,5,,428080435,Presidential Memcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting With President Turgut Ozal of Turkey, January 18, 1990 (1 of 2). Release status: Full. NAID 428080435.",PDF extent: 5 pages. Digital object: 1990-01-18--Ozal-1.pdf. Catalog: https://catalog.archives.gov/id/428080435.,"[Presidential Daily Diary] 1/18/1990 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 1/18/1990 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415890324. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-01_18_90-12815-015_415890324.pdf. Catalog: https://catalog.archives.gov/id/415890324. - Catalog: https://catalog.archives.gov/id/415890324 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_18_90-12815-015_415890324.pdf || [Presidential Daily Backup] 1/18/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/18/1990. Access restriction: Restricted - Possibly. NAID 415890325. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-01_18_90-12815-016_415890325.pdf. Catalog: https://catalog.archives.gov/id/415890325. - Catalog: https://catalog.archives.gov/id/415890325 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_18_90-12815-016_415890325.pdf",https://catalog.archives.gov/id/428080435,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1990-01-18--Ozal-1.pdf
,,,Doc 3.009,Selected chronology,Review release/marker before final selection,Release/marker review,Turkey,1990-01-18,Memcon,"Meeting with President Turgut Ozal of Turkey, January 18, 1990 (2 of 2)",George H. W. Bush; Turgut Ozal,Partial,Restricted - Partly,8,,428080437,Presidential Memcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with President Turgut Ozal of Turkey, January 18, 1990 (2 of 2). Release status: Partial. NAID 428080437.",PDF extent: 8 pages. Digital object: 1990-01-18--Ozal-2.pdf. Catalog: https://catalog.archives.gov/id/428080437.,"[Presidential Daily Diary] 1/18/1990 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 1/18/1990 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415890324. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-01_18_90-12815-015_415890324.pdf. Catalog: https://catalog.archives.gov/id/415890324. - Catalog: https://catalog.archives.gov/id/415890324 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_18_90-12815-015_415890324.pdf || [Presidential Daily Backup] 1/18/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 1/18/1990. Access restriction: Restricted - Possibly. NAID 415890325. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-01_18_90-12815-016_415890325.pdf. Catalog: https://catalog.archives.gov/id/415890325. - Catalog: https://catalog.archives.gov/id/415890325 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-01_18_90-12815-016_415890325.pdf",https://catalog.archives.gov/id/428080437,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1990-01-18--Ozal-2.pdf
,,,Doc 3.010,Selected chronology,Review for inclusion,Selected chronology,Turkey,1990-07-26,Telcon,"Telephone Call to President Turgut Ozal of Turkey, July 26, 1990",George H. W. Bush; Turgut Ozal,Full,Unrestricted,3,,428080861,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Turgut Ozal of Turkey, July 26, 1990. Release status: Full. NAID 428080861.",PDF extent: 3 pages. Digital object: 1990-07-26--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080861.,"[Presidential Daily Backup] 7/26/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 7/26/1990. Access restriction: Restricted - Possibly. NAID 415890703. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-07_26_90-12833-004_415890703.pdf. Catalog: https://catalog.archives.gov/id/415890703. - Catalog: https://catalog.archives.gov/id/415890703 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-07_26_90-12833-004_415890703.pdf",https://catalog.archives.gov/id/428080861,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-07-26--Ozal.pdf
,,,Doc 3.011,Selected chronology,Review for inclusion,Selected chronology,Turkey,1990-08-03,Telcon,"Telephone Call to President Turgut Ozal of Turkey, August 3, 1990",George H. W. Bush; Turgut Ozal,Full,Unrestricted,4,,428080881,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Turgut Ozal of Turkey, August 3, 1990. Release status: Full. NAID 428080881.",PDF extent: 4 pages. Digital object: 1990-08-03--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080881.,"[Presidential Daily Diary] 8/3/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/3/1990. Access restriction: Restricted - Possibly. NAID 415890718. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_03_90-12833-019_415890718.pdf. Catalog: https://catalog.archives.gov/id/415890718. - Catalog: https://catalog.archives.gov/id/415890718 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_03_90-12833-019_415890718.pdf || [Presidential Daily Backup] 8/3/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/3/1990. Access restriction: Restricted - Possibly. NAID 415890719. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_03_90-12833-020_415890719.pdf. Catalog: https://catalog.archives.gov/id/415890719. - Catalog: https://catalog.archives.gov/id/415890719 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_03_90-12833-020_415890719.pdf",https://catalog.archives.gov/id/428080881,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-03--Ozal.pdf
,,,Doc 3.012,Selected chronology,Review release/marker before final selection,Release/marker review,Turkey,1990-08-04,Telcon,"Telephone Call to President Turgut Ozal of Turkey, August 4, 1990",George H. W. Bush; Turgut Ozal,Partial,Restricted - Partly,2,,428080891,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call to President Turgut Ozal of Turkey, August 4, 1990. Release status: Partial. NAID 428080891.",PDF extent: 2 pages. Digital object: 1990-08-04--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080891.,"[Presidential Daily Diary] 8/4/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/4/1990. Access restriction: Restricted - Possibly. NAID 415890720. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_04_90-12833-021_415890720.pdf. Catalog: https://catalog.archives.gov/id/415890720. - Catalog: https://catalog.archives.gov/id/415890720 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_04_90-12833-021_415890720.pdf || [Presidential Daily Backup] 8/4/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/4/1990. Access restriction: Restricted - Possibly. NAID 415890721. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_04_90-12833-022_415890721.pdf. Catalog: https://catalog.archives.gov/id/415890721. - Catalog: https://catalog.archives.gov/id/415890721 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_04_90-12833-022_415890721.pdf",https://catalog.archives.gov/id/428080891,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-04--Ozal.pdf
,,,Doc 3.013,Selected chronology,Review for inclusion,Selected chronology,Turkey,1990-08-05,Telcon,"Telcon with President Ozal of Turkey, August 5, 1990",George H. W. Bush; Turgut Ozal,Full,Unrestricted,4,,428080899,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telcon with President Ozal of Turkey, August 5, 1990. Release status: Full. NAID 428080899.",PDF extent: 4 pages. Digital object: 1990-08-05--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080899.,"[Presidential Daily Diary] 8/5/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/5/1990. Access restriction: Restricted - Possibly. NAID 415890722. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_05_90-12833-023_415890722.pdf. Catalog: https://catalog.archives.gov/id/415890722. - Catalog: https://catalog.archives.gov/id/415890722 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_05_90-12833-023_415890722.pdf || [Presidential Daily Backup] 8/5/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/5/1990. Access restriction: Restricted - Possibly. NAID 415890723. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_05_90-12833-024_415890723.pdf. Catalog: https://catalog.archives.gov/id/415890723. - Catalog: https://catalog.archives.gov/id/415890723 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_05_90-12833-024_415890723.pdf",https://catalog.archives.gov/id/428080899,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-05--Ozal.pdf
,,,Doc 3.014,Selected chronology,Review for inclusion,Selected chronology,Turkey,1990-08-08,Telcon,"Telephone Call from President Turgut Ozal of Turkey, August 8, 1990",George H. W. Bush; Turgut Ozal,Full,Unrestricted,2,,428080911,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call from President Turgut Ozal of Turkey, August 8, 1990. Release status: Full. NAID 428080911.",PDF extent: 2 pages. Digital object: 1990-08-08--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080911.,"[Presidential Daily Diary] 8/8/1990 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/8/1990 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415890728. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_08_90-12834-003_415890728.pdf. Catalog: https://catalog.archives.gov/id/415890728. - Catalog: https://catalog.archives.gov/id/415890728 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_08_90-12834-003_415890728.pdf || [Presidential Daily Backup] 8/8/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/8/1990. Access restriction: Restricted - Possibly. NAID 415890729. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_08_90-12834-004_415890729.pdf. Catalog: https://catalog.archives.gov/id/415890729. - Catalog: https://catalog.archives.gov/id/415890729 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_08_90-12834-004_415890729.pdf",https://catalog.archives.gov/id/428080911,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-08--Ozal.pdf
,,,Doc 3.015,Selected chronology,Review for inclusion,Selected chronology,Turkey,1990-08-14,Telcon,"Telephone Call from President Turgut Ozal of Turkey, August 14, 1990",George H. W. Bush; Turgut Ozal,Full,Unrestricted,3,,428080953,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call from President Turgut Ozal of Turkey, August 14, 1990. Release status: Full. NAID 428080953.",PDF extent: 3 pages. Digital object: 1990-08-14--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080953.,"[Presidential Daily Diary] 8/14/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/14/1990. Access restriction: Restricted - Possibly. NAID 415890740. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_14_90-12834-015_415890740.pdf. Catalog: https://catalog.archives.gov/id/415890740. - Catalog: https://catalog.archives.gov/id/415890740 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_14_90-12834-015_415890740.pdf || [Presidential Daily Backup] 8/14/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/14/1990. Access restriction: Restricted - Possibly. NAID 415890741. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_14_90-12834-016_415890741.pdf. Catalog: https://catalog.archives.gov/id/415890741. - Catalog: https://catalog.archives.gov/id/415890741 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_14_90-12834-016_415890741.pdf",https://catalog.archives.gov/id/428080953,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-14--Ozal.pdf
,,,Doc 3.016,Selected chronology,Review release/marker before final selection,Release/marker review,Turkey,1990-08-16,No Telcon,"Telephone Call with Turgut Ozal, August 16, 1990",George H. W. Bush; Turgut Ozal,Marker / no memorandum listed,Unrestricted,2,,428080933,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Call with Turgut Ozal, August 16, 1990. Release status: Marker / no memorandum listed. NAID 428080933.",PDF extent: 2 pages. Digital object: 1990-08-16--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080933.,"[Presidential Daily Diary] 8/16/1990 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/16/1990 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415890744. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_16_90-12834-019_415890744.pdf. Catalog: https://catalog.archives.gov/id/415890744. - Catalog: https://catalog.archives.gov/id/415890744 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_16_90-12834-019_415890744.pdf || [Presidential Daily Backup] 8/16/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/16/1990. Access restriction: Restricted - Possibly. NAID 415890745. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_16_90-12834-020_415890745.pdf. Catalog: https://catalog.archives.gov/id/415890745. - Catalog: https://catalog.archives.gov/id/415890745 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_16_90-12834-020_415890745.pdf",https://catalog.archives.gov/id/428080933,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-16--Ozal.pdf
,,,Doc 3.017,Selected chronology,Review for inclusion,Selected chronology,Turkey,1990-08-20,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey, August 20, 1990",George H. W. Bush; Turgut Ozal,Full,Unrestricted,4,,428080959,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, August 20, 1990. Release status: Full. NAID 428080959.",PDF extent: 4 pages. Digital object: 1990-08-20--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080959.,"[Presidential Daily Diary] 8/20/1990 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/20/1990 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415890752. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_20_90-12834-027_415890752.pdf. Catalog: https://catalog.archives.gov/id/415890752. - Catalog: https://catalog.archives.gov/id/415890752 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_20_90-12834-027_415890752.pdf || [Presidential Daily Backup] 8/20/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/20/1990. Access restriction: Restricted - Possibly. NAID 415890753. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_20_90-12834-028_415890753.pdf. Catalog: https://catalog.archives.gov/id/415890753. - Catalog: https://catalog.archives.gov/id/415890753 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_20_90-12834-028_415890753.pdf",https://catalog.archives.gov/id/428080959,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-20--Ozal.pdf
,,,Doc 3.018,Selected chronology,Review for inclusion,Selected chronology,Turkey,1990-08-30,Telcon,"Telephone Conversation with President Turgut Ozal of Turkey, August 30, 1990",George H. W. Bush; Turgut Ozal,Full,Unrestricted,4,,428080999,Presidential Telcon Files,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President Turgut Ozal of Turkey, August 30, 1990. Release status: Full. NAID 428080999.",PDF extent: 4 pages. Digital object: 1990-08-30--Ozal.pdf. Catalog: https://catalog.archives.gov/id/428080999.,"[Presidential Daily Diary] 8/30/1990 [EMPTY] - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Diary] 8/30/1990 [EMPTY]. Access restriction: Restricted - Possibly. NAID 415890772. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Diary. Digital object: 41-bpr-apts_sch-dd-08_30_90-12835-005_415890772.pdf. Catalog: https://catalog.archives.gov/id/415890772. - Catalog: https://catalog.archives.gov/id/415890772 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_30_90-12835-005_415890772.pdf || [Presidential Daily Backup] 8/30/1990 - Source: George H.W. Bush Library, Bush Presidential Records, White House Office of Appointments and Scheduling Files, Presidential Daily Diary and Presidential Daily Backup Materials, [Presidential Daily Backup] 8/30/1990. Access restriction: Restricted - Possibly. NAID 415890773. - Match basis: same-date Daily Diary/Backup folder. Query hit(s): Daily Backup. Digital object: 41-bpr-apts_sch-dd-08_30_90-12835-006_415890773.pdf. Catalog: https://catalog.archives.gov/id/415890773. - Catalog: https://catalog.archives.gov/id/415890773 - PDF: https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_30_90-12835-006_415890773.pdf",https://catalog.archives.gov/id/428080999,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-30--Ozal.pdf
